PERM,A-10362-42080,Withdrawn,H-1B,INDIA,31-01-2012,50 CRAGWOOD ROAD,SUITE 106,SOUTH PLAINFIELD,"SUMMITWORKS TECHNOLOGIES, INC.",7080,NJ,South Plainfield,NJ,541511,Custom Computer Programming Services,72675,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,73000,,yr
PERM,A-10362-42248,Certified,H-1B,INDIA,21-12-2011,600 MEDICAL DRIVE,STE 106,WENTZVILLE,RIAMEDICAL LLC,63385,MO,Warrenton,MO,621491,HMO Medical Centers,89731,"Internists, General",Level I,29-1063.00,"Internists, General",OES,yr,Health Care,170000,,yr
PERM,A-10364-42676,Certified,H-1B,INDIA,20-03-2012,1 ADP BLVD.,,ROSELAND,"AUTOMATIC DATA PROCESSING, INC.",7068,NJ,SALEM,NH,518210,"Data Processing, Hosting and Related Services",90792,Computer Systems Analysts,Level IV,15-1051.00,Computer Systems Analysts,OES,yr,IT,93774,,yr
PERM,A-10365-42927,Certified-Expired,H-1B,INDIA,11-10-2011,700 CHASE AVENUE,,ELK GROVE VILLAGE,BLEY LLC,60007,IL,Elk Grove Village,IL,3332,Industrial Machinery Manufacturing,61464,Mechanical Engineer,Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Advanced Mfg,62000,75000,yr
PERM,A-11003-43155,Certified-Expired,H-1B,INDIA,31-10-2011,5775 MOREHOUSE DRIVE,,SAN DIEGO,"QUALCOMM, INC.",92121,CA,Boulder,CO,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,88733,"Computer Software Engineers, Systems Software",Level II,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,Advanced Mfg,88733,95520,yr
PERM,A-11004-43392,Certified,H-1B,INDIA,20-03-2012,1 ADP BLVD.,,ROSELAND,"AUTOMATIC DATA PROCESSING, INC.",7068,NJ,SALEM,NH,518210,"Data Processing, Hosting and Related Services",73965,"Computer Software Engineers, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,104392,,yr
PERM,A-11004-43497,Certified-Expired,H-1B,INDIA,21-10-2011,133 BOSTON POST ROAD,,WESTON,BIOGEN IDEC,2493,MA,Cambridge,MA,325414,Biological Product (except Diagnostic) Manufacturing,62774,Accountants,Level II,13-2011.01,Accountants,OES,yr,Advanced Mfg,107563.27,,yr
PERM,A-11005-43661,Certified-Expired,H-1B,INDIA,06-10-2011,5050 EDGEWOOD COURT,,JACKSONVILLE,"WINN-DIXIE STORES, INC.",32254,FL,Jacksonville,FL,445110,Supermarkets and Other Grocery (except Convenience) Stores,95472,Pharmacist,Level II,29-1051.00,Pharmacists,OES,yr,Retail,108784,,yr
PERM,A-11005-43798,Certified,H-1B,INDIA,29-02-2012,170 WEST TASMAN DRIVE,MAIL STOP: SJC 05/1/4,SAN JOSE,"CISCO SYSTEMS, INC.",95134,CA,San Jose,CA,334111,Electronic Computer Manufacturing,143582,"Computer Software Engineers, Systems Software",Level IV,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,Advanced Mfg,143582,165000,yr
PERM,A-11005-43956,Certified,H-1B,INDIA,16-11-2011,ONE MICROSOFT WAY,,REDMOND,MICROSOFT CORPORATION,98052,WA,Boulder,CO,51121,Software Publishers,75566,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,98111,,yr
PERM,A-11006-44051,Denied,H-1B,INDIA,21-10-2011,3039 CORNWALLIS ROAD,BLDG. 002 /DEPT. 0O4A,RTP,IBM CORPORATION,27709,NC,Somers,NY,54151,Computer Systems Design and Related Services,84885,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,84885,175000,yr
PERM,A-11006-44254,Certified-Expired,L-1,INDIA,25-10-2011,"19483 PRUNERIDGE AVENUE, MS 4206",,CUPERTINO,"HP ENTERPRISE SERVICES, LLC",95014,CA,Andover,MA,541511,Custom Computer Programming Services,89211,Accountants,Level IV,13-2011.01,Accountants,OES,yr,IT,96616,,yr
PERM,A-11008-44717,Certified,H-1B,INDIA,02-03-2012,1001 EAST PALM AVENUE,,TAMPA,KFORCE INC.,33605,FL,Tampa,FL,5416,"Management, Scientific, and Technical Consulting Services",70366,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Other Economic Sector,34,50,hr
PERM,A-11008-44729,Certified,H-1B,INDIA,09-03-2012,1001 EAST PALM AVENUE,,TAMPA,KFORCE INC.,33605,FL,Tampa,FL,5416,"Management, Scientific, and Technical Consulting Services",70366,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Other Economic Sector,34,50,hr
PERM,A-11009-44748,Certified,H-1B,INDIA,31-01-2012,1001 EAST PALM AVENUE,,TAMPA,KFORCE INC.,33605,FL,Tampa,FL,5416,"Management, Scientific, and Technical Consulting Services",70366,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Other Economic Sector,34,50,hr
PERM,A-11010-44817,Certified,H-1B,INDIA,02-02-2012,1755 PARK STREET,SUITE 100,NAPERVILLE,APPLICATIONS SOFTWARE TECHNOLOGY CORPORATION,60563,IL,Naperville,IL,5416,"Management, Scientific, and Technical Consulting Services",77522,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Other Economic Sector,78000,120000,yr
PERM,A-11011-45036,Denied,H-1B,INDIA,27-10-2011,ONE CORPORATE PLACE SOUTH,3RD FLOOR,PISCATAWAY,"MARLABS, INC",8854,NJ,Piscataway,NJ,541511,Custom Computer Programming Services,105373,"Computer Software Engineer, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,105373,,yr
PERM,A-11012-45378,Certified,H-1B,INDIA,20-01-2012,1001 EAST PALM AVENUE,,TAMPA,KFORCE INC.,33605,FL,Tampa,FL,5416,"Management, Scientific, and Technical Consulting Services",70366,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Other Economic Sector,34,80,hr
PERM,A-11012-45484,Denied,H-1B,INDIA,21-10-2011,208 NORTH CENTER DR,,NORTH BRUNSWICK,CYBER RESOURCE GROUP INC,8902,NJ,North Brunswick,NJ,541511,Custom Computer Programming Services,56326,"Computer Software Engineer, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,56326,,yr
PERM,A-11013-45676,Certified,H-1B,INDIA,22-12-2011,6501 WILLIAM CANNON DRIVE WEST,MAIL DROP: OE62,AUSTIN,"FREESCALE SEMICONDUCTOR, INC.",78735,TX,Tempe,AZ,3344,Semiconductor and Other Electronic Component Manufacturing,106371.2,Architectural and Engineering Managers,Level II,11-9041.00,Engineering Managers,OES,yr,Advanced Mfg,106371.2,113060,yr
PERM,A-11013-45678,Certified,Parolee,INDIA,28-03-2012,559 W UWCHLAN AVE,SUITE#220,EXTON,"MOXIE SYSTEMS, INC.",19341,PA,Exton,PA,541519,Other Computer Related Services,102773,Computer Software Engineer,Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,102773,,yr
PERM,A-11014-46089,Certified-Expired,H-1B,INDIA,24-10-2011,1700 MARKET STREET,,PHILADELPHIA,DELOITTE FAS LLP,19103,PA,New York,NY,541219,Other Accounting Services,68661,"Computer Software Engineers, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Finance,68662,95500,yr
PERM,A-11014-46137,Certified,H-1B,INDIA,30-01-2012,"500 EAST DIEHL ROAD, SUITE 130",,NAPERVILLE,"ENTERPRISE SOLUTIONS, INC.",60563,IL,Naperville,IL,541511,Custom Computer Programming Services,88000,"Computer Software Engineers, Applications",,15-1031.00,"Computer Software Engineers, Applications",Other,yr,IT,88000,,yr
PERM,A-11015-46174,Certified-Expired,H-1B,INDIA,21-10-2011,8000 S. FEDERAL WAY,,BOISE,"MICRON TECHNOLOGY, INC.",83716,ID,Manassas,VA,334413,Semiconductor and Related Device Manufacturing,66643,Electrical Engineers,Level I,17-2071.00,Electrical Engineers,OES,yr,Advanced Mfg,66643,79900,yr
PERM,A-11017-46456,Withdrawn,H-1B,INDIA,04-11-2011,11545 WILLS ROAD,SUITE 100,ALPHARETTA,"AGILYSYS, INC.",30004,GA,Solon,OH,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,54725,Computer Systems Analysts,Level I,15-1051.00,Computer Systems Analysts,OES,yr,Other Economic Sector,67200,,yr
PERM,A-11018-46610,Certified,H-1B,INDIA,07-12-2011,5775 MOREHOUSE DRIVE,,SAN DIEGO,"QUALCOMM, INC.",92121,CA,San Diego,CA,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,79498,"Computer Software Engineers, Systems Software",Level II,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,Advanced Mfg,79498,95520,yr
PERM,A-11018-46625,Certified,H-1B,INDIA,13-12-2011,2325 PARKLAWN DR,SUITE # G,WAUKESHA,WISSEN INFOTECH INC,53186,WI,Waukesha,WI,541512,Computer Systems Design Services,86549,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,86549,,yr
PERM,A-11019-47023,Certified,H-1B,INDIA,21-12-2011,1710 SAIC DRIVE,,MCLEAN,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,22102,VA,Oakland,CA,541710,,89606,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,,91700,,yr
PERM,A-11019-47148,Denied,B-2,INDIA,19-12-2011,355 KNOX MCRAE DR,,TITUSVILLE,TANHA&PREET INC.,32780,FL,TITUSVILLE,FL,447110,Gasoline Stations with Convenience Stores,50149,First Line Supervisors/Managers or retail sales workers,Level IV,41-1011.00,First-Line Supervisors/Managers of Retail Sales Workers,OES,yr,Retail,50149,,yr
PERM,A-11020-47260,Certified,H-1B,INDIA,29-03-2012,2685 UNITED LN,,ELK GROVE VILLAGE,CHICAGO CIRCUITS CORPORATION,60007,IL,Elk Grove Village,IL,334412,Bare Printed Circuit Board Manufacturing,39437,Chemist,Level I,19-2031.00,Chemists,OES,yr,Advanced Mfg,45000,,yr
PERM,A-11020-47346,Certified-Expired,H-1B,INDIA,27-10-2011,12000 WESTHEIMER ROAD,SUITE # 309,HOUSTON,CAMELOT INTEGRATED SOLUTIONS INC,77077,TX,Houston,TX,541511,Custom Computer Programming Services,65707,Computer Systems Analyst,Level II,15-1051.00,Computer Systems Analysts,OES,yr,IT,65707,,yr
PERM,A-11020-47511,Certified-Expired,H-1B,INDIA,25-10-2011,1194 NORTH MATHILDA AVENUE,,SUNNYVALE,JUNIPER NETWORKS,94089,CA,Sunnyvale,CA,54151,Computer Systems Design and Related Services,128773,"Electronics Engineers, Except Computer",Level IV,17-2072.00,"Electronics Engineers, Except Computer",OES,yr,IT,130000,,yr
PERM,A-11020-47523,Denied,H-1B,INDIA,27-10-2011,6 JONQUIL LANE,,NASHUA,ZENITH SOFTWARE INC.,3062,NH,Nashua,NH,541519,Other Computer Related Services,108826,Software Engineer,Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,108826,,yr
PERM,A-11020-47591,Certified-Expired,H-1B,INDIA,25-10-2011,1194 NORTH MATHILDA AVENUE,,SUNNYVALE,JUNIPER NETWORKS,94089,CA,Sunnyvale,CA,54151,Computer Systems Design and Related Services,123889,Computer & Information Systems Managers,Level I,11-3021.00,Computer and Information Systems Managers,Other,yr,IT,123889,,yr
PERM,A-11021-47822,Certified,H-1B,INDIA,20-03-2012,2775 CRUSE ROAD,SUITE 2501,LAWRENCEVILLE,"SAVI TECHNOLOGIES, INC",30044,GA,LAWRENCEVILLE,GA,541511,Custom Computer Programming Services,63752,COMPUTER SOFTWARE ENGINEER,Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,64000,,yr
PERM,A-11021-47836,Certified,H-1B,INDIA,20-12-2011,"7901 CAMERON RD, STE 3-320",,AUSTIN,BANSAR TECHNOLOGIES INC,78754,TX,Austin,TX,541511,Custom Computer Programming Services,66310,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,yr,IT,66310,,yr
PERM,A-11022-48083,Certified,H-1B,INDIA,03-02-2012,1001 EAST PALM AVENUE,,TAMPA,KFORCE INC.,33605,FL,Tampa,FL,5416,"Management, Scientific, and Technical Consulting Services",70366,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Other Economic Sector,34,50,hr
PERM,A-11025-48640,Certified,H-1B,INDIA,13-02-2012,1 ADP BLVD.,,ROSELAND,"AUTOMATIC DATA PROCESSING, INC.",7068,NJ,SEATTLE,WA,518210,"Data Processing, Hosting and Related Services",70221,"Computer Software Engineers, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,84896,,yr
PERM,A-11025-48836,Certified,H-1B,INDIA,13-01-2012,95 HAYDEN AVE,,LEXINGTON,VISTAPRINT USA INC.,2421,MA,Lexington,MA,323119,Other Commercial Printing,73466,"Computer Software Engineers, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Advanced Mfg,73466,90000,yr
PERM,A-11025-48933,Certified,Parolee,INDIA,02-02-2012,5400 LAUREL SPRINGS PKWY,SUITE# 706,SUWANEE,"INFOSMART TECHNOLOGIES, INC.",30024,GA,Suwanee,GA,541511,Custom Computer Programming Services,67808,Operations Research Analysts,Level III,15-2031.00,Operations Research Analysts,OES,yr,IT,67808,,yr
PERM,A-11026-49361,Certified,H-1B,INDIA,20-03-2012,1 ADP BLVD.,,ROSELAND,"AUTOMATIC DATA PROCESSING, INC.",7068,NJ,SALEM,NH,518210,"Data Processing, Hosting and Related Services",85363,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,100305.15,,yr
PERM,A-11026-49403,Certified,H-1B,INDIA,31-01-2012,3333 BEVERLY ROAD,,HOFFMAN ESTATES,SEARS HOLDINGS CORPORATION,60179,IL,Hoffman Estates,IL,45211,Department Stores,149552,Marketing Managers,Level IV,11-2021.00,Marketing Managers,OES,yr,Retail,149552,160000,yr
PERM,A-11026-49503,Certified-Expired,H-1B,INDIA,12-10-2011,1111 PLAZA DRIVE,SUITE #310,SCHAUMBURG,GANTEC CORPORATION,60173,IL,Schaumburg,IL,5416,"Management, Scientific, and Technical Consulting Services",77522,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Other Economic Sector,78000,100000,yr
PERM,A-11027-49555,Certified-Expired,H-1B,INDIA,24-10-2011,2553 DULLES VIEW DR. 5TH FLOOR,,HERNDON,"CELCITE MANAGEMENT SOLUTIONS, LLC",20171,VA,Herndon,VA,541330,Engineering Services,81000,Electrical Engineers,,17-2071.00,Electrical Engineers,Other,yr,Aerospace,83600,,yr
PERM,A-11027-49561,Certified,H-1B,INDIA,07-11-2011,850 STEPHENSON HWY,SUITE 612,TROY,"ICONMA, LLC",48083,MI,Troy,MI,541512,Computer Systems Design Services,108534,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,108534,,yr
PERM,A-11027-49837,Certified,H-1B,INDIA,14-12-2011,ONE CVS DRIVE,,WOONSOCKET,"CVS RX SERVICES, INC",2895,RI,Kissimmee,FL,446110,Pharmacies and Drug Stores,44.22,Pharmacist,Level I,29-1051.00,Pharmacists,OES,hr,Retail,57.14,,hr
PERM,A-11028-50144,Certified-Expired,L-1,INDIA,02-11-2011,12525 CHADRON AVENUE,,HAWTHORNE,"OSI SYSTEMS, INC.",90250,CA,Hawthorne,CA,33599,All Other Electrical Equipment and Component Manufacturing,39874,Computer Support Specialists,Level II,15-1041.00,Computer Support Specialists,OES,yr,Advanced Mfg,39874,,yr
PERM,A-11028-50218,Certified-Expired,H-1B,INDIA,14-10-2011,2162 TAMU,,COLLEGE STATION,TEXAS A&M AGRILIFE RESEARCH,77843,TX,Port Aransas,TX,611310,"Colleges, Universities, and Professional Schools",29016,Zoologists and Wildlife Biologists,Level II,19-1023.00,Zoologists and Wildlife Biologists,OES,yr,Educational Services,42536,74443,yr
PERM,A-11029-50342,Certified,H-1B,INDIA,06-01-2012,ONE MICROSOFT WAY,,REDMOND,MICROSOFT CORPORATION,98052,WA,Redmond,WA,51121,Software Publishers,75712,Computer Hardware Engineers,Level I,17-2061.00,Computer Hardware Engineers,OES,yr,IT,80000,,yr
PERM,A-11031-50553,Certified-Expired,H-1B,INDIA,05-10-2011,"14 WALL STREET, SUITE 5E",,NEW YORK,"EBUSINESSWARE, INC.",10005,NY,New York,NY,541511,Custom Computer Programming Services,68370,"Computer Software Engineers, Systems Software",Level I,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,IT,68370,,yr
PERM,A-11031-50592,Certified,H-1B,INDIA,21-12-2011,1 ADP BLVD.,,ROSELAND,"AUTOMATIC DATA PROCESSING, INC.",7068,NJ,PLANO,TX,518210,"Data Processing, Hosting and Related Services",95181,"Computer Software Engineers, Applications",Level III,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,97848,,yr
PERM,A-11031-50729,Certified-Expired,H-1B,INDIA,07-10-2011,1 ADP BLVD.,,ROSELAND,"AUTOMATIC DATA PROCESSING, INC.",7068,NJ,NEWTOWN,PA,518210,"Data Processing, Hosting and Related Services",52728,Computer Systems Analysts,Level I,15-1051.00,Computer Systems Analysts,OES,yr,IT,52728,,yr
PERM,A-11031-50752,Certified,H-1B,INDIA,28-11-2011,1389 MOFFETT PARK DRIVE,,SUNNYVALE,FINISAR CORPORATION,94089,CA,Allen,TX,541330,Engineering Services,108534,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Aerospace,108534,,yr
PERM,A-11032-50956,Certified,H-1B,INDIA,02-03-2012,170 WEST TASMAN DRIVE,MAIL STOP: SJC 05/1/4,SAN JOSE,"CISCO SYSTEMS, INC.",95134,CA,San Jose,CA,334111,Electronic Computer Manufacturing,113312,Network Systems and Data Communications Analysts,Level IV,15-1081.00,Network Systems and Data Communications Analysts,Other,yr,Advanced Mfg,113312,123700,yr
PERM,A-11032-51140,Certified-Expired,H-1B,INDIA,13-10-2011,26222 TELEGRAPH RD,,SOUTHFIELD,LIVONIA DIAGNOSTICS SERVICES INC,48033,MI,Southfield,MI,62151,Medical and Diagnostic Laboratories,70824,Network and Computer Systems Administrator,Level III,15-1071.00,Network and Computer Systems Administrators,OES,yr,Health Care,80000,,yr
PERM,A-11032-51204,Certified-Expired,H-1B,INDIA,26-10-2011,990 ALMANOR AVE,,SUNNYVALE,SITIME CORPORATION,94085,CA,Sunnyvale,CA,334413,Semiconductor and Related Device Manufacturing,85010,Mechanical Engineers,Level II,17-2141.00,Mechanical Engineers,OES,yr,Advanced Mfg,114000,,yr
PERM,A-11033-51346,Denied,H-1B,INDIA,04-10-2011,1400 W. SOUTHLAKE BLVD,,SOUTHLAKE,RIVERCREST SOLUTIONS LLC,76092,TX,Southlake,TX,541511,Custom Computer Programming Services,93558,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,93558,,yr
PERM,A-11033-51394,Certified,H-1B,INDIA,22-12-2011,2211 NORTH FIRST STREET,,SAN JOSE,PAYPAL INC,95131,CA,San Jose,CA,45411,Electronic Shopping and Mail-Order Houses,110240,Database Administrators,Level IV,15-1061.00,Database Administrators,OES,yr,Retail,120000,,yr
PERM,A-11033-51401,Certified-Expired,H-1B,INDIA,07-10-2011,1 ADP BLVD.,,ROSELAND,"AUTOMATIC DATA PROCESSING, INC.",7068,NJ,ROSELAND,NJ,518210,"Data Processing, Hosting and Related Services",79165,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,97043,,yr
PERM,A-11033-51520,Denied,H-1B,INDIA,26-10-2011,6220 STONERIDGE MALL ROAD,,PLEASANTON,"BLACKHAWK NETWORK, INC.",94588,CA,Pleasanton,CA,445110,Supermarkets and Other Grocery (except Convenience) Stores,106434,"Comp. Software Eng., Applications",Level III,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Retail,115000,,yr
PERM,A-11033-51581,Certified-Expired,H-1B,INDIA,03-10-2011,555 REPUBLIC DR,SUITE # 200,PLANO,"CYBECYS, INC",75074,TX,Brooklyn,NY,541511,Custom Computer Programming Services,84885,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,84885,,yr
PERM,A-11033-51661,Certified-Expired,H-1B,INDIA,12-10-2011,31700 WEST 13 MILE ROAD,SUITE 207,FARMINGTON HILLS,AMERISOFT CORPORATION,48334,MI,Farmington HIlls,MI,541511,Custom Computer Programming Services,83013,"Software Engineer, Systems Software",Level III,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,IT,83013,,yr
PERM,A-11034-51742,Certified,,INDIA,20-01-2012,5726 FONDREN ROAD,,HOUSTON,M R S ENTERPRISES INC. DBA HANDI STOP # 54,77036,TX,Houston,TX,447110,Gasoline Stations with Convenience Stores,50648,First-Line Supervisors/Managers of Retail Sales Workers,Level IV,41-1011.00,First-Line Supervisors/Managers of Retail Sales Workers,OES,yr,Retail,50648,,yr
PERM,A-11034-51996,Certified,H-1B,INDIA,31-01-2012,605 17TH AVENUE,,EAST MOLINE,"YASH TECHNOLOGIES, INC.",61244,IL,East Moline,IL,541512,Computer Systems Design Services,68765,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,69000,,yr
PERM,A-11036-52215,Certified,H-1B,INDIA,13-02-2012,525 E BIG BEAVER ROAD,SUITE 300,TROY,SYNTEL INC.,48083,MI,Troy,MI,541511,Custom Computer Programming Services,116459,Computer and Information Systems Managers,Level III,11-3021.00,Computer and Information Systems Managers,OES,yr,IT,116459,,yr
PERM,A-11036-52258,Certified,B-2,INDIA,23-12-2011,667 MOSSWOOD LN.,,SPARTANBURG,KCP INC.,29301,SC,Wellford,SC,44711,Gasoline Stations with Convenience Stores,31491,"Bookkeeping, Accounting, and Auditing Clerks",Level III,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",OES,yr,Retail,31491,,yr
PERM,A-11038-52350,Certified-Expired,H-1B,INDIA,20-10-2011,ONE CORPORATE PLACE SOUTH,3RD FLOOR,PISCATAWAY,"MARLABS, INC",8854,NJ,Piscataway,NJ,541511,Custom Computer Programming Services,105373,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,105373,,yr
PERM,A-11038-52555,Denied,EWI,INDIA,28-10-2011,1998 CAROLINA AVE,,ORANGEBURG,R & J ENTERPRISE LLC,29115,SC,GREENWOOD,SC,445120,Convenience Stores,23608,ORDER FILLER,Level III,43-5081.00,Stock Clerks and Order Fillers,OES,yr,Retail,23608,,yr
PERM,A-11038-52574,Certified-Expired,L-1,INDIA,12-10-2011,500 FRANK W. BURR BLVD,SUITE # 50,TEANECK,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,7666,NJ,Teaneck,NJ,541512,Computer Systems Design Services,74360,Computer Systems Analyst,Level II,15-1051.00,Computer Systems Analysts,OES,yr,IT,84885,,yr
PERM,A-11039-52651,Denied,H-1B,INDIA,25-10-2011,779 E EVELYN AVE,SUITE 200,MOUNTAIN VIEW,SKYFIRE LABS INC,94041,CA,Mountain View,CA,541511,Custom Computer Programming Services,98530,Sr. Software Engineer,Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,98550,,yr
PERM,A-11039-52685,Certified-Expired,H-1B,INDIA,12-10-2011,500 FRANK W. BURR BLVD,SUITE # 50,TEANECK,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,7666,NJ,Teaneck,NJ,541512,Computer Systems Design Services,74360,Computer Systems Analyst,Level II,15-1051.00,Computer Systems Analysts,OES,yr,IT,84885,,yr
PERM,A-11039-52755,Certified-Expired,H-1B,INDIA,12-10-2011,500 FRANK W. BURR BLVD,SUITE # 50,TEANECK,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,7666,NJ,Teaneck,NJ,541512,Computer Systems Design Services,74360,Computer Systems Analyst,Level II,15-1051.00,Computer Systems Analysts,OES,yr,IT,74360,,yr
PERM,A-11039-52778,Certified-Expired,L-1,INDIA,12-10-2011,2 JOURNAL SQUARE PLAZA,,JERSEY CITY,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",7306,NJ,NEW YORK,NY,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",97718,Computer and Information Systems Managers,Level I,11-3021.00,Computer and Information Systems Managers,OES,yr,Finance,103000,,yr
PERM,A-11039-52803,Certified-Expired,H-1B,INDIA,13-10-2011,621 BURNING TREE ROAD,,FULLERTON,DIRECT DRIVE SYSTEMS INC,92833,CA,Fullerton,CA,333132,Oil and Gas Field Machinery and Equipment Manufacturing,89710,Electrical Engineers,Level III,17-2071.00,Electrical Engineers,OES,yr,Advanced Mfg,89710,91099.1,yr
PERM,A-11039-53060,Certified-Expired,H-1B,INDIA,17-10-2011,500 FRANK W. BURR BLVD,SUITE # 50,TEANECK,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,7666,NJ,Teaneck,NJ,541512,Computer Systems Design Services,74360,Computer Systems Analyst,Level II,15-1051.00,Computer Systems Analysts,OES,yr,IT,84885,,yr
PERM,A-11039-53093,Certified-Expired,H-1B,INDIA,05-10-2011,500 FRANK W. BURR BLVD,SUITE # 50,TEANECK,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,7666,NJ,Teaneck,NJ,541512,Computer Systems Design Services,74360,Computer Systems Analyst,Level II,15-1051.00,Computer Systems Analysts,OES,yr,IT,74360,,yr
PERM,A-11040-53288,Certified-Expired,,INDIA,31-10-2011,938 SENATE DRIVE,,DAYTON,"WEB YOGA, INC.",45459,OH,Dayton,OH,541511,Custom Computer Programming Services,68994,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,69015,,yr
PERM,A-11040-53325,Certified-Expired,H-1B,INDIA,17-10-2011,500 FRANK W. BURR BLVD,SUITE # 50,TEANECK,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,7666,NJ,Teaneck,NJ,541512,Computer Systems Design Services,103834,Computer Systems Analysts,Level IV,15-1051.00,Computer Systems Analysts,OES,yr,IT,103834,,yr
PERM,A-11040-53440,Certified,H-1B,INDIA,13-01-2012,5775 MOREHOUSE DRIVE,,SAN DIEGO,"QUALCOMM, INC.",92121,CA,San Diego,CA,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,83907,"Electronics Engineers, Except Computer",Level II,17-2072.00,"Electronics Engineers, Except Computer",OES,yr,Advanced Mfg,83907,102840,yr
PERM,A-11040-53475,Certified-Expired,H-1B,INDIA,21-10-2011,"THE BEN CRAIG CENTER, SUITE 136",8701 MALLARD CREEK ROAD,CHARLOTTE,"REVEILLE TECHNOLOGIES,INC",28262,NC,Winston Salem,NC,541511,Custom Computer Programming Services,59842,Operations Research Analysts,Level III,15-2031.00,Operations Research Analysts,OES,yr,IT,69098,,yr
PERM,A-11040-53490,Certified,H-1B,INDIA,09-12-2011,5775 MOREHOUSE DRIVE,,SAN DIEGO,"QUALCOMM, INC.",92121,CA,San Diego,CA,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,79498,"Computer Software Engineers, Systems Software",Level II,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,Advanced Mfg,79498,114492,yr
